InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536916,PRD1021,WOODEN TOY TRAIN,1,2024-04-09 12:23:00,34.6,10142,Portugal
536917,PRD1007,SMALL GLASS JAR,3,2024-04-07 10:30:00,41.44,10142,Portugal
536918,PRD1015,LEATHER KEY FOB,1,2024-06-21 11:10:00,21.89,10142,Portugal
536918,PRD1008,KNITTED WOOL SCARF,11,2024-06-21 11:10:00,65.71,10142,Portugal
536918,PRD1007,SMALL GLASS JAR,1,2024-06-21 11:10:00,41.44,10142,Portugal
536918,PRD1017,HANGING DECORATION,4,2024-06-21 11:10:00,30.51,10142,Portugal
536919,PRD1023,EMBROIDERED CUSHION,6,2024-05-16 11:19:00,2.8,10143,Portugal
536919,PRD1022,LACE DOILY SET,10,2024-05-16 11:19:00,19.44,10143,Portugal
536919,PRD1002,VINTAGE WOODEN BOX,8,2024-05-16 11:19:00,12.26,10143,Portugal
536920,PRD1002,VINTAGE WOODEN BOX,4,2024-04-28 08:45:00,12.26,10143,Portugal
536921,PRD1015,LEATHER KEY FOB,9,2024-05-21 11:12:00,22.86,10144,Netherlands
536921,PRD1006,METAL WALL CLOCK,2,2024-05-21 11:12:00,48.84,10144,Netherlands
536921,PRD1003,BLUE GLASS VASE,11,2024-05-21 11:12:00,25.25,10144,Netherlands
536922,PRD1022,LACE DOILY SET,1,2024-06-29 13:50:00,47.56,10144,Netherlands
536922,PRD1023,EMBROIDERED CUSHION,3,2024-06-29 13:50:00,6.85,10144,Netherlands
536922,PRD1001,RED RETRO ALARM CLOCK,4,2024-06-29 13:50:00,7.37,10144,Netherlands
536923,PRD1003,BLUE GLASS VASE,2,2024-04-18 09:40:00,25.25,10144,Netherlands
536923,PRD1005,PAPER PARTY BUNTING,5,2024-04-18 09:40:00,30.21,10144,Netherlands
536923,PRD1002,VINTAGE WOODEN BOX,1,2024-04-18 09:40:00,29.99,10144,Netherlands
536924,PRD1012,COTTON TEA TOWEL,9,2024-05-09 15:37:00,58.68,10144,Netherlands
536924,PRD1011,GLASS CANDLE HOLDER,5,2024-05-09 15:37:00,51.5,10144,Netherlands
536924,PRD1003,BLUE GLASS VASE,2,2024-05-09 15:37:00,25.25,10144,Netherlands
536925,PRD1016,PAPER GIFT TAGS SET,8,2024-04-13 11:02:00,24.09,10144,Netherlands
536925,PRD1018,FELT CHRISTMAS STOCKING,9,2024-04-13 11:02:00,13.83,10144,Netherlands
536926,PRD1019,SILK SCARF,4,2024-08-16 16:07:00,36.04,10144,Netherlands
536926,PRD1007,SMALL GLASS JAR,6,2024-08-16 16:07:00,43.27,10144,Netherlands
536926,PRD1000,WHITE CERAMIC MUG,8,2024-08-16 16:07:00,55.84,10144,Netherlands
536927,PRD1021,WOODEN TOY TRAIN,2,2024-04-18 14:39:00,17.24,10145,United Kingdom
536927,PRD1005,PAPER PARTY BUNTING,8,2024-04-18 14:39:00,14.42,10145,United Kingdom
536927,PRD1012,COTTON TEA TOWEL,10,2024-04-18 14:39:00,28.0,10145,United Kingdom
536927,PRD1019,SILK SCARF,10,2024-04-18 14:39:00,17.2,10145,United Kingdom
536927,PRD1014,RETRO TIN SIGN,6,2024-04-18 14:39:00,3.32,10145,United Kingdom
536928,PRD1020,ENAMEL MUG SET,1,2024-06-01 09:54:00,22.62,10145,United Kingdom
536928,PRD1022,LACE DOILY SET,10,2024-06-01 09:54:00,22.7,10145,United Kingdom
536928,PRD1017,HANGING DECORATION,6,2024-06-01 09:54:00,15.2,10145,United Kingdom
536928,PRD1001,RED RETRO ALARM CLOCK,5,2024-06-01 09:54:00,3.52,10145,United Kingdom
536929,PRD1011,GLASS CANDLE HOLDER,10,2024-02-26 08:15:00,24.58,10145,United Kingdom
536929,PRD1009,WOODEN PHOTO FRAME,8,2024-02-26 08:15:00,31.51,10145,United Kingdom
536929,PRD1019,SILK SCARF,5,2024-02-26 08:15:00,17.2,10145,United Kingdom
536929,PRD1022,LACE DOILY SET,2,2024-02-26 08:15:00,22.7,10145,United Kingdom
536929,PRD1004,STRIPED COTTON TOTE,2,2024-02-26 08:15:00,26.57,10145,United Kingdom
536930,PRD1004,STRIPED COTTON TOTE,11,2024-02-26 16:20:00,26.57,10145,United Kingdom
536930,PRD1013,CERAMIC PLANT POT,5,2024-02-26 16:20:00,30.25,10145,United Kingdom
536930,PRD1011,GLASS CANDLE HOLDER,9,2024-02-26 16:20:00,24.58,10145,United Kingdom
536931,PRD1010,TIN STORAGE CANISTER,11,2024-05-12 08:31:00,18.71,10146,Ireland
536931,PRD1004,STRIPED COTTON TOTE,8,2024-05-12 08:31:00,33.19,10146,Ireland
536932,PRD1012,COTTON TEA TOWEL,8,2024-02-19 14:53:00,34.98,10146,Ireland
536932,PRD1010,TIN STORAGE CANISTER,9,2024-02-19 14:53:00,18.71,10146,Ireland
536932,PRD1003,BLUE GLASS VASE,2,2024-02-19 14:53:00,15.05,10146,Ireland
536932,PRD1008,KNITTED WOOL SCARF,4,2024-02-19 14:53:00,40.9,10146,Ireland
536932,PRD1013,CERAMIC PLANT POT,2,2024-02-19 14:53:00,37.79,10146,Ireland
536933,PRD1001,RED RETRO ALARM CLOCK,8,2024-06-22 14:45:00,4.39,10146,Ireland
536933,PRD1002,VINTAGE WOODEN BOX,6,2024-06-22 14:45:00,17.88,10146,Ireland
536933,PRD1017,HANGING DECORATION,7,2024-06-22 14:45:00,18.99,10146,Ireland
536933,PRD1006,METAL WALL CLOCK,7,2024-06-22 14:45:00,29.12,10146,Ireland
536934,PRD1016,PAPER GIFT TAGS SET,2,2024-04-01 08:49:00,9.39,10147,Germany
536934,PRD1006,METAL WALL CLOCK,6,2024-04-01 08:49:00,19.04,10147,Germany
536934,PRD1011,GLASS CANDLE HOLDER,11,2024-04-01 08:49:00,20.07,10147,Germany
536935,PRD1016,PAPER GIFT TAGS SET,9,2024-03-28 16:14:00,9.39,10147,Germany
536935,PRD1021,WOODEN TOY TRAIN,8,2024-03-28 16:14:00,14.08,10147,Germany
536935,PRD1006,METAL WALL CLOCK,1,2024-03-28 16:14:00,19.04,10147,Germany
536936,PRD1009,WOODEN PHOTO FRAME,9,2024-03-01 17:09:00,25.74,10147,Germany
536936,PRD1008,KNITTED WOOL SCARF,3,2024-03-01 17:09:00,26.74,10147,Germany
536937,PRD1018,FELT CHRISTMAS STOCKING,9,2024-03-04 17:03:00,8.01,10148,United Kingdom
536937,PRD1019,SILK SCARF,7,2024-03-04 17:03:00,20.85,10148,United Kingdom
536937,PRD1010,TIN STORAGE CANISTER,3,2024-03-04 17:03:00,18.16,10148,United Kingdom
536937,PRD1015,LEATHER KEY FOB,7,2024-03-04 17:03:00,13.23,10148,United Kingdom
536938,PRD1017,HANGING DECORATION,8,2024-02-16 09:41:00,18.43,10148,United Kingdom
536938,PRD1011,GLASS CANDLE HOLDER,6,2024-02-16 09:41:00,29.8,10148,United Kingdom
536939,PRD1012,COTTON TEA TOWEL,4,2024-06-21 08:56:00,33.96,10148,United Kingdom
536940,PRD1023,EMBROIDERED CUSHION,7,2024-02-15 09:13:00,3.61,10149,Netherlands
536940,PRD1008,KNITTED WOOL SCARF,3,2024-02-15 09:13:00,36.09,10149,Netherlands
536941,PRD1023,EMBROIDERED CUSHION,10,2024-03-12 17:40:00,3.61,10149,Netherlands
536941,PRD1021,WOODEN TOY TRAIN,5,2024-03-12 17:40:00,19.0,10149,Netherlands
536942,PRD1009,WOODEN PHOTO FRAME,5,2024-02-05 13:38:00,19.23,10150,United Kingdom
536942,PRD1016,PAPER GIFT TAGS SET,4,2024-02-05 13:38:00,7.02,10150,United Kingdom
536942,PRD1010,TIN STORAGE CANISTER,1,2024-02-05 13:38:00,9.14,10150,United Kingdom
536942,PRD1003,BLUE GLASS VASE,9,2024-02-05 13:38:00,7.35,10150,United Kingdom
536943,PRD1008,KNITTED WOOL SCARF,1,2023-12-18 09:43:00,19.98,10150,United Kingdom
536943,PRD1020,ENAMEL MUG SET,4,2023-12-18 09:43:00,13.8,10150,United Kingdom
536943,PRD1011,GLASS CANDLE HOLDER,3,2023-12-18 09:43:00,15.0,10150,United Kingdom
536943,PRD1021,WOODEN TOY TRAIN,4,2023-12-18 09:43:00,10.52,10150,United Kingdom
536944,PRD1005,PAPER PARTY BUNTING,5,2024-04-05 16:33:00,23.48,10151,United Kingdom
536944,PRD1016,PAPER GIFT TAGS SET,8,2024-04-05 16:33:00,18.73,10151,United Kingdom
536945,PRD1014,RETRO TIN SIGN,7,2024-08-02 12:59:00,5.41,10151,United Kingdom
536945,PRD1017,HANGING DECORATION,11,2024-08-02 12:59:00,24.76,10151,United Kingdom
536945,PRD1003,BLUE GLASS VASE,10,2024-08-02 12:59:00,19.62,10151,United Kingdom
536945,PRD1015,LEATHER KEY FOB,8,2024-08-02 12:59:00,17.77,10151,United Kingdom
536945,PRD1002,VINTAGE WOODEN BOX,6,2024-08-02 12:59:00,23.31,10151,United Kingdom
536946,PRD1017,HANGING DECORATION,4,2024-08-13 08:25:00,24.76,10151,United Kingdom
536946,PRD1008,KNITTED WOOL SCARF,1,2024-08-13 08:25:00,53.32,10151,United Kingdom
536947,PRD1018,FELT CHRISTMAS STOCKING,4,2024-04-08 17:18:00,10.75,10151,United Kingdom
536947,PRD1003,BLUE GLASS VASE,2,2024-04-08 17:18:00,19.62,10151,United Kingdom
536947,PRD1004,STRIPED COTTON TOTE,1,2024-04-08 17:18:00,43.28,10151,United Kingdom
536947,PRD1002,VINTAGE WOODEN BOX,7,2024-04-08 17:18:00,23.31,10151,United Kingdom
536947,PRD1022,LACE DOILY SET,7,2024-04-08 17:18:00,36.97,10151,United Kingdom
536948,PRD1021,WOODEN TOY TRAIN,9,2024-04-23 17:11:00,28.08,10151,United Kingdom
536948,PRD1022,LACE DOILY SET,10,2024-04-23 17:11:00,36.97,10151,United Kingdom
536948,PRD1017,HANGING DECORATION,3,2024-04-23 17:11:00,24.76,10151,United Kingdom
536948,PRD1020,ENAMEL MUG SET,11,2024-04-23 17:11:00,36.83,10151,United Kingdom
536949,PRD1002,VINTAGE WOODEN BOX,9,2024-04-26 09:49:00,23.31,10151,United Kingdom
536950,PRD1002,VINTAGE WOODEN BOX,11,2024-06-04 11:06:00,23.31,10151,United Kingdom
536950,PRD1018,FELT CHRISTMAS STOCKING,11,2024-06-04 11:06:00,10.75,10151,United Kingdom
536951,PRD1005,PAPER PARTY BUNTING,1,2024-04-01 16:34:00,11.15,10152,United Kingdom
536952,PRD1013,CERAMIC PLANT POT,4,2024-04-28 16:16:00,23.4,10152,United Kingdom
536952,PRD1011,GLASS CANDLE HOLDER,2,2024-04-28 16:16:00,19.0,10152,United Kingdom
536952,PRD1005,PAPER PARTY BUNTING,3,2024-04-28 16:16:00,11.15,10152,United Kingdom
536953,PRD1018,FELT CHRISTMAS STOCKING,5,2024-06-30 09:08:00,5.11,10152,United Kingdom
536953,PRD1006,METAL WALL CLOCK,9,2024-06-30 09:08:00,18.02,10152,United Kingdom
536953,PRD1004,STRIPED COTTON TOTE,10,2024-06-30 09:08:00,20.55,10152,United Kingdom
536953,PRD1003,BLUE GLASS VASE,11,2024-06-30 09:08:00,9.32,10152,United Kingdom
536953,PRD1013,CERAMIC PLANT POT,10,2024-06-30 09:08:00,23.4,10152,United Kingdom
536954,PRD1000,WHITE CERAMIC MUG,2,2024-03-10 14:37:00,20.61,10152,United Kingdom
536954,PRD1003,BLUE GLASS VASE,6,2024-03-10 14:37:00,9.32,10152,United Kingdom
536954,PRD1005,PAPER PARTY BUNTING,10,2024-03-10 14:37:00,11.15,10152,United Kingdom
536955,PRD1002,VINTAGE WOODEN BOX,7,2024-11-01 10:22:00,32.63,10153,United Kingdom
536955,PRD1007,SMALL GLASS JAR,5,2024-11-01 10:22:00,47.06,10153,United Kingdom
536955,PRD1023,EMBROIDERED CUSHION,8,2024-11-01 10:22:00,7.46,10153,United Kingdom
536956,PRD1002,VINTAGE WOODEN BOX,5,2024-11-29 15:30:00,32.63,10153,United Kingdom
536956,PRD1013,CERAMIC PLANT POT,7,2024-11-29 15:30:00,68.95,10153,United Kingdom
536956,PRD1011,GLASS CANDLE HOLDER,3,2024-11-29 15:30:00,56.01,10153,United Kingdom
536957,PRD1003,BLUE GLASS VASE,1,2024-10-27 09:59:00,27.46,10153,United Kingdom
536957,PRD1011,GLASS CANDLE HOLDER,5,2024-10-27 09:59:00,56.01,10153,United Kingdom
536957,PRD1004,STRIPED COTTON TOTE,3,2024-10-27 09:59:00,60.56,10153,United Kingdom
536957,PRD1017,HANGING DECORATION,10,2024-10-27 09:59:00,34.65,10153,United Kingdom
536957,PRD1021,WOODEN TOY TRAIN,3,2024-10-27 09:59:00,39.3,10153,United Kingdom
536958,PRD1018,FELT CHRISTMAS STOCKING,7,2024-11-21 14:34:00,15.05,10153,United Kingdom
536958,PRD1021,WOODEN TOY TRAIN,5,2024-11-21 14:34:00,39.3,10153,United Kingdom
536959,PRD1018,FELT CHRISTMAS STOCKING,3,2024-10-26 12:20:00,15.05,10153,United Kingdom
536959,PRD1016,PAPER GIFT TAGS SET,6,2024-10-26 12:20:00,26.21,10153,United Kingdom
536959,PRD1008,KNITTED WOOL SCARF,7,2024-10-26 12:20:00,74.63,10153,United Kingdom
536959,PRD1015,LEATHER KEY FOB,2,2024-10-26 12:20:00,24.86,10153,United Kingdom
536959,PRD1017,HANGING DECORATION,3,2024-10-26 12:20:00,34.65,10153,United Kingdom
536960,PRD1019,SILK SCARF,8,2024-10-15 16:32:00,39.2,10153,United Kingdom
536961,PRD1023,EMBROIDERED CUSHION,1,2024-11-19 12:11:00,7.46,10153,United Kingdom
536961,PRD1009,WOODEN PHOTO FRAME,11,2024-11-19 12:11:00,71.82,10153,United Kingdom
536961,PRD1014,RETRO TIN SIGN,1,2024-11-19 12:11:00,7.57,10153,United Kingdom
536962,PRD1004,STRIPED COTTON TOTE,3,2024-11-11 10:47:00,60.56,10153,United Kingdom
536963,PRD1019,SILK SCARF,5,2024-10-20 14:15:00,39.2,10153,United Kingdom
536963,PRD1016,PAPER GIFT TAGS SET,8,2024-10-20 14:15:00,26.21,10153,United Kingdom
536963,PRD1013,CERAMIC PLANT POT,10,2024-10-20 14:15:00,68.95,10153,United Kingdom
536963,PRD1003,BLUE GLASS VASE,7,2024-10-20 14:15:00,27.46,10153,United Kingdom
536964,PRD1004,STRIPED COTTON TOTE,10,2024-10-30 15:35:00,60.56,10153,United Kingdom
536964,PRD1005,PAPER PARTY BUNTING,8,2024-10-30 15:35:00,32.86,10153,United Kingdom
536964,PRD1010,TIN STORAGE CANISTER,7,2024-10-30 15:35:00,34.14,10153,United Kingdom
536965,PRD1020,ENAMEL MUG SET,8,2024-11-18 10:44:00,51.55,10153,United Kingdom
536965,PRD1008,KNITTED WOOL SCARF,7,2024-11-18 10:44:00,74.63,10153,United Kingdom
536965,PRD1011,GLASS CANDLE HOLDER,9,2024-11-18 10:44:00,56.01,10153,United Kingdom
536965,PRD1012,COTTON TEA TOWEL,2,2024-11-18 10:44:00,63.82,10153,United Kingdom
536966,PRD1016,PAPER GIFT TAGS SET,5,2024-11-26 12:34:00,26.21,10153,United Kingdom
536966,PRD1017,HANGING DECORATION,2,2024-11-26 12:34:00,34.65,10153,United Kingdom
536966,PRD1001,RED RETRO ALARM CLOCK,11,2024-11-26 12:34:00,8.02,10153,United Kingdom
536966,PRD1023,EMBROIDERED CUSHION,7,2024-11-26 12:34:00,7.46,10153,United Kingdom
536966,PRD1008,KNITTED WOOL SCARF,1,2024-11-26 12:34:00,74.63,10153,United Kingdom
536967,PRD1010,TIN STORAGE CANISTER,2,2024-11-23 17:00:00,34.14,10153,United Kingdom
536967,PRD1007,SMALL GLASS JAR,2,2024-11-23 17:00:00,47.06,10153,United Kingdom
536967,PRD1017,HANGING DECORATION,9,2024-11-23 17:00:00,34.65,10153,United Kingdom
536968,PRD1021,WOODEN TOY TRAIN,9,2024-05-29 12:17:00,32.7,10154,United Kingdom
536969,PRD1009,WOODEN PHOTO FRAME,1,2024-04-05 10:13:00,59.75,10154,United Kingdom
536969,PRD1013,CERAMIC PLANT POT,2,2024-04-05 10:13:00,57.37,10154,United Kingdom
536969,PRD1012,COTTON TEA TOWEL,8,2024-04-05 10:13:00,53.1,10154,United Kingdom
536970,PRD1002,VINTAGE WOODEN BOX,10,2024-07-29 16:22:00,27.14,10154,United Kingdom
536970,PRD1003,BLUE GLASS VASE,3,2024-07-29 16:22:00,22.85,10154,United Kingdom
536970,PRD1020,ENAMEL MUG SET,7,2024-07-29 16:22:00,42.88,10154,United Kingdom
536971,PRD1014,RETRO TIN SIGN,7,2024-06-06 09:12:00,6.3,10154,United Kingdom
536971,PRD1012,COTTON TEA TOWEL,4,2024-06-06 09:12:00,53.1,10154,United Kingdom
536971,PRD1022,LACE DOILY SET,4,2024-06-06 09:12:00,43.04,10154,United Kingdom
536972,PRD1010,TIN STORAGE CANISTER,8,2024-05-27 10:10:00,27.63,10155,France
536972,PRD1020,ENAMEL MUG SET,8,2024-05-27 10:10:00,41.71,10155,France
536972,PRD1009,WOODEN PHOTO FRAME,4,2024-05-27 10:10:00,58.12,10155,France
536972,PRD1002,VINTAGE WOODEN BOX,8,2024-05-27 10:10:00,26.4,10155,France
536972,PRD1000,WHITE CERAMIC MUG,2,2024-05-27 10:10:00,49.15,10155,France
536973,PRD1009,WOODEN PHOTO FRAME,2,2024-05-19 12:35:00,58.12,10155,France
536973,PRD1012,COTTON TEA TOWEL,7,2024-05-19 12:35:00,51.65,10155,France
536973,PRD1018,FELT CHRISTMAS STOCKING,9,2024-05-19 12:35:00,12.18,10155,France
536973,PRD1019,SILK SCARF,7,2024-05-19 12:35:00,31.72,10155,France
536973,PRD1022,LACE DOILY SET,3,2024-05-19 12:35:00,41.87,10155,France
536974,PRD1009,WOODEN PHOTO FRAME,8,2024-08-10 16:10:00,58.12,10155,France
536974,PRD1005,PAPER PARTY BUNTING,11,2024-08-10 16:10:00,26.6,10155,France
536974,PRD1017,HANGING DECORATION,11,2024-08-10 16:10:00,28.04,10155,France
536974,PRD1021,WOODEN TOY TRAIN,2,2024-08-10 16:10:00,31.8,10155,France
536975,PRD1009,WOODEN PHOTO FRAME,11,2024-04-20 08:03:00,58.12,10155,France
536976,PRD1017,HANGING DECORATION,10,2024-05-26 16:40:00,28.04,10155,France
536976,PRD1012,COTTON TEA TOWEL,8,2024-05-26 16:40:00,51.65,10155,France
536976,PRD1004,STRIPED COTTON TOTE,1,2024-05-26 16:40:00,49.01,10155,France
536977,PRD1010,TIN STORAGE CANISTER,6,2023-12-08 17:15:00,8.84,10156,Germany
536977,PRD1017,HANGING DECORATION,10,2023-12-08 17:15:00,8.98,10156,Germany
536977,PRD1011,GLASS CANDLE HOLDER,10,2023-12-08 17:15:00,14.51,10156,Germany
536977,PRD1021,WOODEN TOY TRAIN,11,2023-12-08 17:15:00,10.18,10156,Germany
536978,PRD1000,WHITE CERAMIC MUG,2,2023-12-16 12:02:00,15.73,10156,Germany
536978,PRD1016,PAPER GIFT TAGS SET,9,2023-12-16 12:02:00,6.79,10156,Germany
536979,PRD1019,SILK SCARF,8,2024-03-29 08:57:00,30.08,10157,United Kingdom
536979,PRD1007,SMALL GLASS JAR,6,2024-03-29 08:57:00,36.11,10157,United Kingdom
536979,PRD1012,COTTON TEA TOWEL,11,2024-03-29 08:57:00,48.98,10157,United Kingdom
536979,PRD1005,PAPER PARTY BUNTING,6,2024-03-29 08:57:00,25.22,10157,United Kingdom
536980,PRD1011,GLASS CANDLE HOLDER,7,2024-03-31 09:22:00,42.98,10157,United Kingdom
536981,PRD1013,CERAMIC PLANT POT,7,2024-06-09 17:49:00,52.91,10157,United Kingdom
536982,PRD1001,RED RETRO ALARM CLOCK,5,2024-07-13 10:20:00,6.15,10157,United Kingdom
536982,PRD1013,CERAMIC PLANT POT,7,2024-07-13 10:20:00,52.91,10157,United Kingdom
536982,PRD1004,STRIPED COTTON TOTE,1,2024-07-13 10:20:00,46.47,10157,United Kingdom
536982,PRD1023,EMBROIDERED CUSHION,11,2024-07-13 10:20:00,5.72,10157,United Kingdom
536983,PRD1014,RETRO TIN SIGN,3,2024-06-09 14:00:00,5.81,10157,United Kingdom
536983,PRD1019,SILK SCARF,2,2024-06-09 14:00:00,30.08,10157,United Kingdom
536983,PRD1010,TIN STORAGE CANISTER,11,2024-06-09 14:00:00,26.2,10157,United Kingdom
536984,PRD1007,SMALL GLASS JAR,1,2024-03-10 14:47:00,22.02,10158,France
536984,PRD1004,STRIPED COTTON TOTE,7,2024-03-10 14:47:00,28.34,10158,France
536984,PRD1005,PAPER PARTY BUNTING,10,2024-03-10 14:47:00,15.38,10158,France
536984,PRD1006,METAL WALL CLOCK,10,2024-03-10 14:47:00,24.86,10158,France
536984,PRD1012,COTTON TEA TOWEL,3,2024-03-10 14:47:00,29.86,10158,France
536985,PRD1016,PAPER GIFT TAGS SET,4,2024-03-16 08:00:00,12.26,10158,France
536985,PRD1001,RED RETRO ALARM CLOCK,7,2024-03-16 08:00:00,3.75,10158,France
536985,PRD1017,HANGING DECORATION,2,2024-03-16 08:00:00,16.21,10158,France
536985,PRD1009,WOODEN PHOTO FRAME,4,2024-03-16 08:00:00,33.61,10158,France
536985,PRD1000,WHITE CERAMIC MUG,3,2024-03-16 08:00:00,28.42,10158,France
536986,PRD1013,CERAMIC PLANT POT,5,2024-02-04 12:56:00,32.26,10158,France
536987,PRD1014,RETRO TIN SIGN,5,2024-10-07 12:42:00,7.5,10159,Portugal
536987,PRD1004,STRIPED COTTON TOTE,1,2024-10-07 12:42:00,59.96,10159,Portugal
536987,PRD1022,LACE DOILY SET,10,2024-10-07 12:42:00,51.22,10159,Portugal
536988,PRD1006,METAL WALL CLOCK,3,2024-11-04 13:35:00,52.59,10159,Portugal
536988,PRD1003,BLUE GLASS VASE,3,2024-11-04 13:35:00,27.19,10159,Portugal
536989,PRD1013,CERAMIC PLANT POT,8,2024-11-26 09:14:00,68.27,10159,Portugal
536989,PRD1010,TIN STORAGE CANISTER,10,2024-11-26 09:14:00,33.8,10159,Portugal
536989,PRD1007,SMALL GLASS JAR,10,2024-11-26 09:14:00,46.59,10159,Portugal
536989,PRD1022,LACE DOILY SET,3,2024-11-26 09:14:00,51.22,10159,Portugal
536990,PRD1009,WOODEN PHOTO FRAME,6,2024-11-07 08:31:00,71.11,10159,Portugal
536991,PRD1019,SILK SCARF,6,2024-10-07 15:11:00,38.81,10159,Portugal
536991,PRD1009,WOODEN PHOTO FRAME,3,2024-10-07 15:11:00,71.11,10159,Portugal
536991,PRD1017,HANGING DECORATION,10,2024-10-07 15:11:00,34.3,10159,Portugal
536992,PRD1000,WHITE CERAMIC MUG,10,2024-11-11 15:04:00,60.13,10159,Portugal
536992,PRD1009,WOODEN PHOTO FRAME,11,2024-11-11 15:04:00,71.11,10159,Portugal
536993,PRD1020,ENAMEL MUG SET,1,2024-11-28 16:28:00,51.03,10159,Portugal
536993,PRD1015,LEATHER KEY FOB,5,2024-11-28 16:28:00,24.62,10159,Portugal
536993,PRD1013,CERAMIC PLANT POT,4,2024-11-28 16:28:00,68.27,10159,Portugal
536993,PRD1018,FELT CHRISTMAS STOCKING,1,2024-11-28 16:28:00,14.9,10159,Portugal
536994,PRD1005,PAPER PARTY BUNTING,3,2024-11-22 09:44:00,32.54,10159,Portugal
536994,PRD1018,FELT CHRISTMAS STOCKING,8,2024-11-22 09:44:00,14.9,10159,Portugal
536994,PRD1023,EMBROIDERED CUSHION,1,2024-11-22 09:44:00,7.38,10159,Portugal
536994,PRD1017,HANGING DECORATION,2,2024-11-22 09:44:00,34.3,10159,Portugal
536994,PRD1020,ENAMEL MUG SET,1,2024-11-22 09:44:00,51.03,10159,Portugal
536995,PRD1002,VINTAGE WOODEN BOX,2,2024-10-09 11:57:00,32.3,10159,Portugal
536996,PRD1004,STRIPED COTTON TOTE,4,2024-10-26 15:21:00,59.96,10159,Portugal
536996,PRD1009,WOODEN PHOTO FRAME,3,2024-10-26 15:21:00,71.11,10159,Portugal
536996,PRD1013,CERAMIC PLANT POT,8,2024-10-26 15:21:00,68.27,10159,Portugal
536996,PRD1002,VINTAGE WOODEN BOX,11,2024-10-26 15:21:00,32.3,10159,Portugal
536996,PRD1010,TIN STORAGE CANISTER,7,2024-10-26 15:21:00,33.8,10159,Portugal
536997,PRD1013,CERAMIC PLANT POT,11,2024-11-13 14:01:00,68.27,10159,Portugal
536997,PRD1022,LACE DOILY SET,1,2024-11-13 14:01:00,51.22,10159,Portugal
536997,PRD1021,WOODEN TOY TRAIN,10,2024-11-13 14:01:00,38.91,10159,Portugal
536997,PRD1014,RETRO TIN SIGN,6,2024-11-13 14:01:00,7.5,10159,Portugal
536998,PRD1010,TIN STORAGE CANISTER,7,2024-11-14 12:32:00,33.8,10159,Portugal
536998,PRD1018,FELT CHRISTMAS STOCKING,11,2024-11-14 12:32:00,14.9,10159,Portugal
536998,PRD1006,METAL WALL CLOCK,8,2024-11-14 12:32:00,52.59,10159,Portugal
536998,PRD1023,EMBROIDERED CUSHION,9,2024-11-14 12:32:00,7.38,10159,Portugal
536998,PRD1013,CERAMIC PLANT POT,6,2024-11-14 12:32:00,68.27,10159,Portugal
536999,PRD1004,STRIPED COTTON TOTE,8,2024-05-08 08:47:00,50.32,10160,United Kingdom
536999,PRD1015,LEATHER KEY FOB,7,2024-05-08 08:47:00,20.66,10160,United Kingdom
537000,PRD1023,EMBROIDERED CUSHION,11,2024-04-22 11:08:00,6.19,10160,United Kingdom
537001,PRD1014,RETRO TIN SIGN,8,2024-05-08 08:58:00,6.29,10160,United Kingdom
537001,PRD1001,RED RETRO ALARM CLOCK,6,2024-05-08 08:58:00,6.66,10160,United Kingdom
537001,PRD1002,VINTAGE WOODEN BOX,4,2024-05-08 08:58:00,27.11,10160,United Kingdom
537002,PRD1012,COTTON TEA TOWEL,10,2024-04-25 13:05:00,53.03,10160,United Kingdom
537002,PRD1014,RETRO TIN SIGN,7,2024-04-25 13:05:00,6.29,10160,United Kingdom
537002,PRD1019,SILK SCARF,9,2024-04-25 13:05:00,32.57,10160,United Kingdom
537002,PRD1010,TIN STORAGE CANISTER,6,2024-04-25 13:05:00,28.36,10160,United Kingdom
537002,PRD1003,BLUE GLASS VASE,1,2024-04-25 13:05:00,22.82,10160,United Kingdom
537003,PRD1005,PAPER PARTY BUNTING,10,2024-04-14 16:06:00,27.3,10160,United Kingdom
537003,PRD1010,TIN STORAGE CANISTER,5,2024-04-14 16:06:00,28.36,10160,United Kingdom
537003,PRD1011,GLASS CANDLE HOLDER,5,2024-04-14 16:06:00,46.54,10160,United Kingdom
537004,PRD1001,RED RETRO ALARM CLOCK,3,2023-12-06 08:09:00,2.15,10161,Germany
537004,PRD1003,BLUE GLASS VASE,1,2023-12-06 08:09:00,7.36,10161,Germany
537004,PRD1017,HANGING DECORATION,8,2023-12-06 08:09:00,9.28,10161,Germany
537005,PRD1004,STRIPED COTTON TOTE,2,2024-02-24 10:22:00,16.23,10161,Germany
537005,PRD1011,GLASS CANDLE HOLDER,6,2024-02-24 10:22:00,15.01,10161,Germany
537006,PRD1009,WOODEN PHOTO FRAME,7,2024-09-04 13:51:00,59.51,10162,United Kingdom
537006,PRD1013,CERAMIC PLANT POT,5,2024-09-04 13:51:00,57.13,10162,United Kingdom
537006,PRD1002,VINTAGE WOODEN BOX,10,2024-09-04 13:51:00,27.03,10162,United Kingdom
537006,PRD1006,METAL WALL CLOCK,11,2024-09-04 13:51:00,44.02,10162,United Kingdom
537007,PRD1017,HANGING DECORATION,5,2024-10-07 14:48:00,28.71,10162,United Kingdom
537007,PRD1001,RED RETRO ALARM CLOCK,8,2024-10-07 14:48:00,6.64,10162,United Kingdom
